p,H,t,R_c,beta,H_over_p,t_over_p,Rc_over_t,f_over_t,alpha_deg,T_L,lam,J1,J2,t_over_Rmin,A11,A12,A22,A66,D11,D12,D22,D66,A22_over_A11,A66_over_A11,D22_over_D11,t_b,t_b_over_t,t_s,Kt,A11_over_Et,A22_over_Et,A66_over_Gt,D11_over_Dflat,D22_over_Dflat,D66_over_Gt3,vm_per_N_x,vm_per_N_y,vm_per_N_xy,vm_per_M_x,vm_per_M_y,vm_per_M_xy,vm_per_N_xp,vm_per_N_yp,vm_per_M_xp,vm_per_M_yp,ZA11,ZA12,ZA22,ZA66,ZA16,ZA26,ZD11,ZD12,ZD22,ZD66,ZD16,ZD26,coupA16,coupD16,ZA22_over_ZA11,ZD22_over_ZD11
9.0,3.2,0.6,1.5,45.0,0.35555555555555557,0.06666666666666667,2.5,2.666666666666667,44.30459982548396,3.3600595232822883,1.2621873212181975,0.8067728080915955,1.4424102323767394,0.39999999999999997,2602.991609323923,780.8974827971768,146395.56104190642,35286.72867310641,3024.5767434091204,907.3730230227361,170106.04555144344,1686.4764438123145,56.24127274076379,13.556220675744497,56.241272740763776,3.7341051493604263,6.223508582267377,0.7573123927309184,17.000000000000004,0.022478338595197954,1.2642103716917652,0.7922754278935809,0.7922754278935809,44.55857842596821,1.2621873212181975,25.274236143832685,1.3204590464893016,3.169193732868301,14.972713354979865,2.1590776496074917,23.554872721872478,12.562279022973252,12.562279022973247,13.984274303215871,13.984274303215868,72926.81557731258,2353.3582310997663,72926.8155773126,36859.18942140899,35948.142358145626,35948.142358145626,45422.818529036806,42049.865641412194,45422.81852903685,42828.96906220177,41770.36720200857,41770.367202008594,0.6933618425747913,0.9470271793826444,1.0000000000000004,1.0000000000000009
9.0,3.2,0.6,1.5,47.5,0.35555555555555557,0.06666666666666667,2.5,2.666666666666667,44.30459982548396,3.3600595232822883,1.2621873212181975,0.8067728080915955,1.4424102323767394,0.39999999999999997,2602.991609323923,780.8974827971768,146395.56104190642,35286.72867310641,3024.5767434091204,907.3730230227361,170106.04555144344,1686.4764438123145,56.24127274076379,13.556220675744497,56.241272740763776,3.7341051493604263,6.223508582267377,0.7573123927309184,17.000000000000004,0.022478338595197954,1.2642103716917652,0.7922754278935809,0.7922754278935809,44.55857842596821,1.2621873212181975,25.274236143832685,1.3204590464893016,3.169193732868301,14.972713354979865,2.1590776496074917,23.554872721872478,11.457917917662215,13.667694529299816,13.621970447917414,14.291722609454816,79204.93427859148,2341.413625066365,66672.58608810052,36847.244815375576,35947.87629512974,35674.82135173421,53016.39674047978,41737.34218663621,38454.287227145855,42516.445607425776,45183.577777915525,38039.258910057055,0.6654180995539071,0.9516933570304893,0.8417731381935082,0.7253281926228066
9.0,3.2,0.6,1.5,50.0,0.35555555555555557,0.06666666666666667,2.5,2.666666666666667,44.30459982548396,3.3600595232822883,1.2621873212181975,0.8067728080915955,1.4424102323767394,0.39999999999999997,2602.991609323923,780.8974827971768,146395.56104190642,35286.72867310641,3024.5767434091204,907.3730230227361,170106.04555144344,1686.4764438123145,56.24127274076379,13.556220675744497,56.241272740763776,3.7341051493604263,6.223508582267377,0.7573123927309184,17.000000000000004,0.022478338595197954,1.2642103716917652,0.7922754278935809,0.7922754278935809,44.55857842596821,1.2621873212181975,25.274236143832685,1.3204590464893016,3.169193732868301,14.972713354979865,2.1590776496074917,23.554872721872478,10.36333646831411,14.765506031206982,13.203742185309261,14.54603169358547,85458.8898926429,2305.9427377761835,60489.57224862941,36811.77392808542,35670.91592594259,35133.10267543416,61170.11277132651,40809.2676893371,32156.720190897307,41588.371110126696,48171.56207776331,34100.0008556465,0.6359782513519203,0.9550698463433743,0.7078207115095807,0.5256933285558821
9.0,3.2,0.6,1.5,52.5,0.35555555555555557,0.06666666666666667,2.5,2.666666666666667,44.30459982548396,3.3600595232822883,1.2621873212181975,0.8067728080915955,1.4424102323767394,0.39999999999999997,2602.991609323923,780.8974827971768,146395.56104190642,35286.72867310641,3024.5767434091204,907.3730230227361,170106.04555144344,1686.4764438123145,56.24127274076379,13.556220675744497,56.241272740763776,3.7341051493604263,6.223508582267377,0.7573123927309184,17.000000000000004,0.022478338595197954,1.2642103716917652,0.7922754278935809,0.7922754278935809,44.55857842596821,1.2621873212181975,25.274236143832685,1.3204590464893016,3.169193732868301,14.972713354979865,2.1590776496074917,23.554872721872478,9.2872900867392,15.847167626337635,12.729169038280109,14.749558206565174,91640.27823091135,2248.0233341904222,54424.02271753245,36753.85452449968,35116.3542979245,34330.123923773215,69800.77605257304,39293.84122348696,26556.90984135102,40072.94464427656,50632.699608595285,30061.453299400568,0.6050827562759612,0.957360113847246,0.5938875761638028,0.3804672575753126
9.0,3.2,0.6,1.5,55.0,0.35555555555555557,0.06666666666666667,2.5,2.666666666666667,44.30459982548396,3.3600595232822883,1.2621873212181975,0.8067728080915955,1.4424102323767394,0.39999999999999997,2602.991609323923,780.8974827971768,146395.56104190642,35286.72867310641,3024.5767434091204,907.3730230227361,170106.04555144344,1686.4764438123145,56.24127274076379,13.556220675744497,56.241272740763776,3.7341051493604263,6.223508582267377,0.7573123927309184,17.000000000000004,0.022478338595197954,1.2642103716917652,0.7922754278935809,0.7922754278935809,44.55857842596821,1.2621873212181975,25.274236143832685,1.3204590464893016,3.169193732868301,14.972713354979865,2.1590776496074917,23.554872721872478,8.238542242275903,16.904296892868036,12.198475281487088,14.905284003741805,97700.73614558294,2169.4152660784343,48520.780939084914,36675.24645638766,34285.583247774455,33274.824962047125,78808.18986943472,37237.10825540788,21662.961960647575,38016.211676197454,52474.24807060553,26028.36358388488,0.5727645142941754,0.9586854349684895,0.4966265644793562,0.27488211563465215
9.0,3.2,0.6,1.5,57.5,0.35555555555555557,0.06666666666666667,2.5,2.666666666666667,44.30459982548396,3.3600595232822883,1.2621873212181975,0.8067728080915955,1.4424102323767394,0.39999999999999997,2602.991609323923,780.8974827971768,146395.56104190642,35286.72867310641,3024.5767434091204,907.3730230227361,170106.04555144344,1686.4764438123145,56.24127274076379,13.556220675744497,56.241272740763776,3.7341051493604263,6.223508582267377,0.7573123927309184,17.000000000000004,0.022478338595197954,1.2642103716917652,0.7922754278935809,0.7922754278935809,44.55857842596821,1.2621873212181975,25.274236143832685,1.3204590464893016,3.169193732868301,14.972713354979865,2.1590776496074917,23.554872721872478,7.2258660106183195,17.9287287391433,11.61252360206141,15.016791135184565,103592.34968101363,2072.506999812133,42822.98393618679,36578.33819012137,33182.36875781937,31977.79393955946,88076.9625532384,34701.56157557779,17465.28263650405,35480.66499636738,53615.29798575106,22098.32013937025,0.5390531124579363,0.9590951262132867,0.4133797917322014,0.1982956965159545
9.0,3.2,0.6,1.5,60.0,0.35555555555555557,0.06666666666666667,2.5,2.666666666666667,44.30459982548396,3.3600595232822883,1.2621873212181975,0.8067728080915955,1.4424102323767394,0.39999999999999997,2602.991609323923,780.8974827971768,146395.56104190642,35286.72867310641,3024.5767434091204,907.3730230227361,170106.04555144344,1686.4764438123145,56.24127274076379,13.556220675744497,56.241272740763776,3.7341051493604263,6.223508582267377,0.7573123927309184,17.000000000000004,0.022478338595197954,1.2642103716917652,0.7922754278935809,0.7922754278935809,44.55857842596821,1.2621873212181975,25.274236143832685,1.3204590464893016,3.169193732868301,14.972713354979865,2.1590776496074917,23.554872721872478,6.258084262898971,18.912570394368007,10.972808338336437,15.088224797178883,109268.07312253382,1960.2430440241087,37371.788406242624,36466.074234333355,31812.899978255504,30451.10902377159,97478.8088856427,31764.242486814834,13938.074481625616,32543.345907604424,53989.42101361325,18358.977231074256,0.5039786186577621,0.9585669741020355,0.3420192864967399,0.14298568725821292
9.0,3.2,0.6,1.5,62.5,0.35555555555555557,0.06666666666666667,2.5,2.666666666666667,44.30459982548396,3.3600595232822883,1.2621873212181975,0.8067728080915955,1.4424102323767394,0.39999999999999997,2602.991609323923,780.8974827971768,146395.56104190642,35286.72867310641,3024.5767434091204,907.3730230227361,170106.04555144344,1686.4764438123145,56.24127274076379,13.556220675744497,56.241272740763776,3.7341051493604263,6.223508582267377,0.7573123927309184,17.000000000000004,0.022478338595197954,1.2642103716917652,0.7922754278935809,0.7922754278935809,44.55857842596821,1.2621873212181975,25.274236143832685,1.3204590464893016,3.169193732868301,14.972713354979865,2.1590776496074917,23.554872721872478,5.34417374713908,19.84825625928396,10.281451587039308,15.125735099311239,114682.15410066019,1836.0344822026934,32206.12455175914,36341.86567251192,30185.809181894405,28708.179420238976,106875.28095677856,28514.39994327588,11041.28749756774,29293.503364065455,53546.93004134683,14885.633327107544,0.4675750102417743,0.9569963579370808,0.28082943509668296,0.10331002078986766
9.0,3.2,0.6,1.5,65.0,0.35555555555555557,0.06666666666666667,2.5,2.666666666666667,44.30459982548396,3.3600595232822883,1.2621873212181975,0.8067728080915955,1.4424102323767394,0.39999999999999997,2602.991609323923,780.8974827971768,146395.56104190642,35286.72867310641,3024.5767434091204,907.3730230227361,170106.04555144344,1686.4764438123145,56.24127274076379,13.556220675744497,56.241272740763776,3.7341051493604263,6.223508582267377,0.7573123927309184,17.000000000000004,0.022478338595197954,1.2642103716917652,0.7922754278935809,0.7922754278935809,44.55857842596821,1.2621873212181975,25.274236143832685,1.3204590464893016,3.169193732868301,14.972713354979865,2.1590776496074917,23.554872721872478,4.493475342368071,20.72860162590587,9.541207496323171,15.134475043198085,119790.55947789384,1703.6553286462288,27362.477481638398,36209.48651895546,28312.160462025287,26763.58892578953,116120.85438331854,25050.778766146697,8722.956425286091,25829.88218693628,52256.680536556625,11739.23482771915,0.42988325766061264,0.9541694224675219,0.22841931451775105,0.07511963696453129
9.0,3.2,0.6,1.5,67.5,0.35555555555555557,0.06666666666666667,2.5,2.666666666666667,44.30459982548396,3.3600595232822883,1.2621873212181975,0.8067728080915955,1.4424102323767394,0.39999999999999997,2602.991609323923,780.8974827971768,146395.56104190642,35286.72867310641,3024.5767434091204,907.3730230227361,170106.04555144344,1686.4764438123145,56.24127274076379,13.556220675744497,56.241272740763776,3.7341051493604263,6.223508582267377,0.7573123927309184,17.000000000000004,0.022478338595197954,1.2642103716917652,0.7922754278935809,0.7922754278935809,44.55857842596821,1.2621873212181975,25.274236143832685,1.3204590464893016,3.169193732868301,14.972713354979865,2.1590776496074917,23.554872721872478,3.814748535825251,21.546854469638074,8.755484152976639,15.118265665186563,124551.39641647215,1567.1278569484714,22874.695486455603,36072.959047257704,26205.40560665544,24632.94485835284,125066.28464061639,21478.619332217473,6921.845035846708,22257.72275300705,50107.356210387166,8964.863591997695,0.3909540362652993,0.94970997707403,0.18365667623643264,0.05534541188088334
