p,H,t,R_c,beta,H_over_p,t_over_p,Rc_over_t,f_over_t,alpha_deg,T_L,lam,J1,J2,t_over_Rmin,A11,A12,A22,A66,D11,D12,D22,D66,A22_over_A11,A66_over_A11,D22_over_D11,t_b,t_b_over_t,t_s,Kt,A11_over_Et,A22_over_Et,A66_over_Gt,D11_over_Dflat,D22_over_Dflat,D66_over_Gt3,vm_per_N_x,vm_per_N_y,vm_per_N_xy,vm_per_M_x,vm_per_M_y,vm_per_M_xy,vm_per_N_xp,vm_per_N_yp,vm_per_M_xp,vm_per_M_yp,ZA11,ZA12,ZA22,ZA66,ZA16,ZA26,ZD11,ZD12,ZD22,ZD66,ZD16,ZD26,coupA16,coupD16,ZA22_over_ZA11,ZD22_over_ZD11
9.0,3.2,0.6,0.6,60.0,0.35555555555555557,0.06666666666666667,1.0,2.666666666666667,38.066510159453145,4.775981574503821,1.238498821985648,0.8111566903796094,1.1966149958932004,1.0,3126.7319433380076,938.0195830014022,143699.56946083848,35961.650304240386,3082.42716893489,924.7281506804669,141663.3933120155,1654.8249644531313,45.95839108210505,11.501353795569946,45.95839108210504,3.4394714570722638,5.732452428453773,0.7430992931913888,17.000000000000004,0.02700113940706397,1.2409289245322839,0.8074291087307859,0.8074291087307859,37.10814275012497,1.2384988219856483,25.27433374669756,1.3457151812179764,3.544925926256401,15.00787323819512,2.593278210238136,24.735519888181084,6.223209333363158,18.900233673214345,11.48334891406358,15.439636995008323,108349.42363998605,1144.9560244786683,38063.004881235865,36168.586745717665,30554.386903246454,30315.437282862367,81466.20221591213,26476.677711013643,12175.719144371877,27206.77452478632,44756.08424720284,15251.234333246664,0.48808392141700385,0.9506591191884168,0.35129863733939437,0.14945730638212681
9.0,3.2,0.6,0.7,60.0,0.35555555555555557,0.06666666666666667,1.1666666666666667,2.666666666666667,38.59109266650568,4.640043103248072,1.2406669741799865,0.8105510066135129,1.2225340145624566,0.8571428571428572,3061.780286036291,918.5340858108872,143944.7958357857,35898.80480851765,3077.040412158655,923.1121236475964,144662.2267204021,1657.7219493466434,47.01343087623484,11.724814145626171,47.01343087623485,3.47272354723223,5.787872578720384,0.7444001845079918,17.000000000000004,0.02644024426628921,1.2430465961639525,0.8060180699667175,0.8060180699667174,37.89367481737649,1.2406669741799867,25.274583201203086,1.343363449944529,3.4613674257426315,15.003458864562162,2.5394666411207414,24.55389382665007,6.2308540651565565,18.90300261067598,11.405626191866254,15.385030284183108,108428.86281407402,1213.7132200851818,37987.35503919936,36193.98394279196,30672.48935959269,30331.64585432785,83154.27606436388,27034.766202624905,12361.682910242214,27769.376028323964,45729.662547106804,15578.521524138947,0.48961913047661054,0.9516398994644933,0.3503435713822558,0.1486596179452504
9.0,3.2,0.6,0.8,60.0,0.35555555555555557,0.06666666666666667,1.3333333333333335,2.666666666666667,39.1462516608204,4.5,1.2429265711273296,0.8099606623458468,1.248767595302301,0.7499999999999999,2998.7299736161895,899.6189920848568,144200.78263417023,35833.54203946684,3071.446460525729,921.4339381577187,147697.52105844326,1660.7411184985933,48.087284918247406,11.949572770720307,48.087284918247406,3.505850700699907,5.843084501166512,0.7457559426763978,17.000000000000004,0.025895768338654486,1.2452571902778085,0.8045527573628133,0.8045527573628134,38.68875767506719,1.2429265711273296,25.274753691051632,1.3409212622713558,3.396178054056622,14.999187632922194,2.4872124433540264,24.391193104838592,6.236837997944703,18.905176549518533,11.335733493840173,15.336279536422303,108512.87450670368,1287.0139544128479,37911.84817642672,36220.937001794846,30794.80375341974,30347.4785818542,84862.91456484023,27599.521782281317,12549.877265881527,28338.828962622203,46715.0648611242,15909.86246458574,0.49119842578949074,0.9525922294129519,0.349376498860369,0.1478841179357879
9.0,3.2,0.6,0.9,60.0,0.35555555555555557,0.06666666666666667,1.5,2.666666666666667,39.73556901298028,4.355456348076513,1.245285792233423,0.8093898655320331,1.2753284503330207,0.6666666666666666,2937.482773933471,881.2448321800413,144468.4681902844,35765.65461216875,3065.6275381858923,919.6882614557677,150770.7614198588,1663.8934008534272,49.181043535731845,12.175613395777068,49.181043535731845,3.5388540608829633,5.898090101471606,0.7471714753400538,17.000000000000004,0.025366863332758817,1.2475688099333713,0.8030285146082794,0.8030285146082794,39.49378033738387,1.245285792233423,25.27480141349433,1.3383808576804657,3.3437274277391467,14.995052190850187,2.4364417113596994,24.24480509847158,6.241614380461094,18.906874719531608,11.272597786411543,15.292550598546047,108601.81380159986,1365.1528667768023,37836.32109342445,36249.562646765524,30921.74163233866,30362.972764263737,86592.95816849313,28171.20804240317,12740.391227656732,28915.41318180084,47712.77183408397,16245.427271371207,0.49282646568327293,0.9535174777260012,0.3483949279387364,0.14712964537908957
9.0,3.2,0.6,1.0,60.0,0.35555555555555557,0.06666666666666667,1.6666666666666667,2.666666666666667,40.36330087638883,4.205948168962618,1.2477540363321808,0.8088437691503009,1.3022302274116615,0.6,2877.945911663785,863.3837734991355,144748.93253931627,35694.90479821167,3059.563268418143,917.8689805254428,153883.54428245616,1667.1913546992291,50.29591833282046,12.402910233144684,50.29591833282046,3.5717333462828407,5.952888910471401,0.7486524217993085,17.000000000000004,0.024852728079998145,1.2499907818593805,0.8014400041049252,0.8014400041049253,40.30916099511662,1.2477540363321808,25.274791200210455,1.3357333401748754,3.301194826938817,14.991045397653664,2.3870816819918512,24.11152269055976,6.245549228732289,18.908260853330983,11.214910015166529,15.252847757603618,108696.09368656529,1448.475969336962,37760.60037273909,36279.99699404951,31053.772756645074,30378.166483109646,88345.31074687914,28750.107262592912,12933.320239860188,29499.429636766712,48723.30002881614,16585.399500213247,0.4945085228569467,0.9544169300019775,0.34739611233523343,0.14639509590855185
9.0,3.2,0.6,1.1,60.0,0.35555555555555557,0.06666666666666667,1.8333333333333335,2.666666666666667,41.03456125568208,4.0509258201058165,1.2503421916347353,0.8083287329422356,1.3294876119146326,0.5454545454545454,2820.031572721494,846.0094718164481,145043.42863284727,35621.017859303465,3053.230102226011,915.9690306678032,157037.59018715614,1670.649528361181,51.43326409387394,12.6314251953311,51.43326409387394,3.6044865179460506,6.007477529910084,0.7502053149808412,17.000000000000004,0.02435260425493518,1.2525339260176793,0.7997810572900605,0.7997810572900605,41.13535033687741,1.2503421916347355,25.274742655712355,1.3329684288167678,3.2658245027798896,14.987160420028653,2.3390620072874326,23.988442218881424,6.248843302007145,18.90941427842679,11.161486690790143,15.216279414258999,108796.1975256804,1537.391313951813,37684.49899561758,36312.399701438844,31191.438209317163,30393.099223977817,90120.9468944357,29336.52230215564,13128.766851970711,30091.202799849034,49747.20598657159,16929.977822948407,0.4962506248848073,0.9552917937787994,0.34637698607731654,0.14567941532337933
9.0,3.2,0.6,1.2,60.0,0.35555555555555557,0.06666666666666667,2.0,2.666666666666667,41.75557371500689,3.889730067755346,1.2530629887737588,0.8078526778648575,1.3571164431728941,0.5,2763.656441379214,829.0969324137642,145353.4231797254,35543.67333285189,3046.6005713873046,913.9801714161914,160234.7583737485,1674.2849319230916,52.594606552175556,12.861104151973997,52.59460655217555,3.637109328931676,6.061848881552793,0.7518377932642553,17.000000000000004,0.02386577237805884,1.255210908287784,0.7980444789759491,0.7980444789759492,41.972835382875985,1.253062988773759,25.274659762326273,1.330074131626582,3.235966011338398,14.983390755138826,2.292315145653064,23.873118899588547,6.251647747794959,18.910387727790663,11.11133170370462,15.182100668332913,108902.69541547577,1632.3830120767855,37607.81204630274,36346.95941251493,31335.36751310601,30407.812644446567,91920.92038416858,29930.778710405764,13326.84148298804,30691.08347091268,50785.09090523724,17279.37801022372,0.4980597372599385,0.956143202579933,0.3453340792238869,0.1449815931704194
9.0,3.2,0.6,1.3,60.0,0.35555555555555557,0.06666666666666667,2.166666666666667,2.666666666666667,42.534024510627006,3.7215588131856796,1.255931471101144,0.8074255751525463,1.38513384704358,0.4615384615384615,2708.7412645262466,812.6223793578739,145680.65106731982,35462.49342682068,3039.6422937274856,911.8926881182457,163477.063742162,1678.1176656174514,53.78167821901553,13.091871819297957,53.781678219015554,3.669594705120624,6.1159911752010405,0.7535588826606863,17.000000000000004,0.023391548052903683,1.2580367104259051,0.7962217867852657,0.7962217867852656,42.82214392785476,1.255931471101144,25.274548433759804,1.327036311308776,3.2104346954849547,14.979730224408705,2.246776389342619,23.763520013288133,6.254071944221817,18.911221601551055,11.063616792931688,15.149696432077892,109016.26601677496,1734.029979204287,37530.31111537824,36383.90102666711,31486.30140500385,30422.35155339447,93746.37400558146,30533.227062590093,13527.663281364275,31299.45204008931,51837.60604786088,17633.835298146438,0.4999440065403708,0.9569722188051963,0.34426340661496546,0.14430065615720633
9.0,3.2,0.6,1.4,60.0,0.35555555555555557,0.06666666666666667,2.3333333333333335,2.666666666666667,43.37957136947274,3.5454195802471675,1.258965634677873,0.8070601358681468,1.4135583866161197,0.4285714285714286,2655.2104378687777,796.5631313606333,146027.1894351059,35377.02722906923,3032.316619634505,909.6949858903515,166766.6965779197,1682.1717749503578,54.99646557291918,13.323624645534625,54.99646557291918,3.70193187881774,6.1698864646962335,0.7553793808067237,17.000000000000004,0.022929278392649202,1.2610292697332115,0.7943028566112262,0.7943028566112262,43.68384970809066,1.258965634677873,25.274416343354204,1.3238380943520438,3.188359908235218,14.976172954845957,2.2023837302252476,23.65793304212549,6.256197372519729,18.91194840999993,11.017644079981913,15.118552118681666,109137.72630567598,1843.031511481213,37451.73680705748,36423.49560918983,31645.122801575126,30436.765199653033,95598.55106472858,31144.245509510114,13731.36108558605,31916.722298570137,52905.45901283136,17993.60724555296,0.5019130905726149,0.9577798351619866,0.34316031747043746,0.14363566113349058
9.0,3.2,0.6,1.5,60.0,0.35555555555555557,0.06666666666666667,2.5,2.666666666666667,44.30459982548396,3.3600595232822883,1.2621873212181975,0.8067728080915955,1.4424102323767394,0.39999999999999997,2602.991609323923,780.8974827971768,146395.56104190642,35286.72867310641,3024.5767434091204,907.3730230227361,170106.04555144344,1686.4764438123145,56.24127274076379,13.556220675744497,56.241272740763776,3.7341051493604263,6.223508582267377,0.7573123927309184,17.000000000000004,0.022478338595197954,1.2642103716917652,0.7922754278935809,0.7922754278935809,44.55857842596821,1.2621873212181975,25.274236143832685,1.3204590464893016,3.169193732868301,14.972713354979865,2.1590776496074917,23.554872721872478,6.258084262898971,18.912570394368007,10.972808338336437,15.088224797178883,109268.07312253382,1960.2430440241087,37371.788406242624,36466.074234333355,31812.899978255504,30451.10902377159,97478.8088856427,31764.242486814834,13938.074481625616,32543.345907604424,53989.42101361325,18358.977231074256,0.5039786186577621,0.9585669741020355,0.3420192864967399,0.14298568725821292
